Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Department Id,Department Name,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
CASH,2,1,75.90000153,242.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,983,Corporate,PR,5,Golf,Pacific Asia,Yakarta,Indonesia,983,2/24/2016 18:30,28757,502,7.5,0.029999999,71982,50.0,0.310000002,5,250.0,242.5,75.90000153,Southeast Asia,Yakarta,CLOSED,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2/26/2016 18:30,First Class
PAYMENT,0,0,69.09999847,153.5599976,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,2531,Consumer,PR,5,Golf,Pacific Asia,Lucknow,India,2531,2/25/2016 3:37,28783,627,6.400000095,0.039999999,72032,39.99000168,0.449999988,4,159.9600067,153.5599976,69.09999847,South Asia,Uttar Pradesh,PENDING_PAYMENT,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/25/2016 15:37,Same Day
DEBIT,3,4,11.73999977,43.47999954,Advance shipping,0,46,Indoor/Outdoor Games,Colorado Springs,EE. UU.,455,Consumer,CO,7,Fan Shop,LATAM,Soledad,Colombia,455,2/25/2017 19:55,53902,1014,6.5,0.129999995,134770,49.97999954,0.270000011,1,49.97999954,43.47999954,11.73999977,South America,Atlántico,COMPLETE,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/28/2017 19:55,Standard Class
PAYMENT,2,4,10.07999992,20.98999977,Advance shipping,0,40,Accessories,Caguas,Puerto Rico,2477,Consumer,PR,6,Outdoors,LATAM,Maracaibo,Venezuela,2477,2/25/2017 21:19,53906,893,4.0,0.159999996,134781,24.98999977,0.479999989,1,24.98999977,20.98999977,10.07999992,South America,Zulia,PENDING_PAYMENT,893,40,,http://images.acmesports.sports/Team+Golf+Pittsburgh+Steelers+Putter+Grip,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,0,2/27/2017 21:19,Standard Class
CASH,2,1,114.7900009,327.9700012,Late delivery,1,9,Cardio Equipment,Mentor,EE. UU.,2779,Consumer,OH,3,Footwear,LATAM,La Ceiba,Honduras,2779,2/26/2015 12:53,3874,191,71.98999786,0.180000007,9646,99.98999786,0.349999994,4,399.9599915,327.9700012,114.7900009,Central America,Atlántida,CLOSED,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2/28/2015 12:53,First Class
DEBIT,3,4,25.92000008,53.99000168,Advance shipping,0,17,Cleats,Philadelphia,EE. UU.,71,Corporate,PA,4,Apparel,Pacific Asia,Kabul,Afganistán,71,2/27/2016 20:04,28967,365,6.0,0.100000001,72474,59.99000168,0.479999989,1,59.99000168,53.99000168,25.92000008,South Asia,Kabul,ON_HOLD,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/1/2016 20:04,Standard Class
PAYMENT,6,4,81.83999634,185.9900055,Late delivery,1,48,Water Sports,Moreno Valley,EE. UU.,3600,Consumer,CA,7,Fan Shop,Pacific Asia,Manila,Filipinas,3600,2/29/2016 20:25,29105,1073,14.0,0.07,72827,199.9900055,0.439999998,1,199.9900055,185.9900055,81.83999634,Southeast Asia,Capital Nacional,PENDING_PAYMENT,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,3/6/2016 20:25,Standard Class
DEBIT,6,2,40.77999878,127.4499969,Late delivery,1,46,Indoor/Outdoor Games,Augusta,EE. UU.,4187,Consumer,GA,7,Fan Shop,Pacific Asia,Townsville,Australia,4187,2/3/2016 3:17,27275,1014,22.48999977,0.150000006,68326,49.97999954,0.319999993,3,149.9400024,127.4499969,40.77999878,Oceania,Queensland,COMPLETE,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/9/2016 3:17,Second Class
DEBIT,2,1,87.36000061,181.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,1060,Corporate,PR,7,Fan Shop,LATAM,Santo Domingo,República Dominicana,1060,2/3/2017 11:32,52371,1073,18.0,0.090000004,130882,199.9900055,0.479999989,1,199.9900055,181.9900055,87.36000061,Caribbean,Santo Domingo,COMPLETE,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,2/5/2017 11:32,First Class
TRANSFER,2,4,35.49000168,136.5,Advance shipping,0,24,Women's Apparel,Freeport,EE. UU.,3133,Home Office,NY,5,Golf,Pacific Asia,Daegu,Corea del Sur,3133,2/4/2016 9:25,27361,502,13.5,0.090000004,68516,50.0,0.25999999,3,150.0,136.5,35.49000168,Eastern Asia,Daegu,PROCESSING,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2/6/2016 9:25,Standard Class
PAYMENT,2,1,50.95999908,196.0,Late delivery,1,24,Women's Apparel,Chicago,EE. UU.,6236,Corporate,IL,5,Golf,LATAM,Culiacán,México,6236,2/4/2017 8:54,52432,502,4.0,0.02,131055,50.0,0.25999999,4,200.0,196.0,50.95999908,Central America,Sinaloa,PENDING_PAYMENT,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2/6/2017 8:54,First Class
TRANSFER,3,4,45.0,359.980011,Shipping canceled,0,45,Fishing,Caguas,Puerto Rico,620,Consumer,PR,7,Fan Shop,Pacific Asia,Zhuhai,China,620,2/6/2016 16:04,27517,1004,40.0,0.100000001,68871,399.980011,0.129999995,1,399.980011,359.980011,45.0,Eastern Asia,Guangdong,CANCELED,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2/9/2016 16:04,Standard Class
TRANSFER,5,4,50.09999847,299.980011,Late delivery,1,43,Camping & Hiking,Hendersonville,EE. UU.,6269,Consumer,TN,7,Fan Shop,Pacific Asia,Wollongong,Australia,6269,2/6/2016 20:17,27529,957,0.0,0.0,68907,299.980011,0.170000002,1,299.980011,299.980011,50.09999847,Oceania,Nueva Gales del Sur,PROCESSING,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/11/2016 20:17,Standard Class
DEBIT,5,4,110.1699982,351.980011,Late delivery,1,45,Fishing,Taylor,EE. UU.,17,Consumer,MI,7,Fan Shop,LATAM,Sorocaba,Brasil,17,2/6/2017 21:10,52604,1004,48.0,0.119999997,131486,399.980011,0.310000002,1,399.980011,351.980011,110.1699982,South America,São Paulo,COMPLETE,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2/11/2017 21:10,Standard Class
DEBIT,2,4,10.36999989,82.97000122,Advance shipping,0,46,Indoor/Outdoor Games,San Benito,EE. UU.,11457,Corporate,TX,7,Fan Shop,LATAM,Panama City,Panamá,11457,2/7/2015 22:53,2601,1014,16.98999977,0.170000002,6526,49.97999954,0.129999995,2,99.95999908,82.97000122,10.36999989,Central America,Panamá,COMPLETE,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/9/2015 22:53,Standard Class
TRANSFER,6,2,11.98999977,27.87999916,Late delivery,1,36,Golf Balls,Baltimore,EE. UU.,307,Consumer,MD,6,Outdoors,LATAM,Artemisa,Cuba,307,2/8/2015 0:17,2605,793,2.099999905,0.07,6531,14.98999977,0.430000007,2,29.97999954,27.87999916,11.98999977,Caribbean,Artemisa,PENDING,793,36,,http://images.acmesports.sports/Hirzl+Women%27s+Hybrid+Golf+Glove,Hirzl Women's Hybrid Golf Glove,14.98999977,0,2/14/2015 0:17,Second Class
DEBIT,2,1,27.04999924,54.09999847,Late delivery,1,41,Trade-In,Pompano Beach,EE. UU.,1537,Corporate,FL,6,Outdoors,LATAM,Garza García,México,1537,2/9/2017 2:46,52757,917,11.86999989,0.180000007,131894,21.98999977,0.5,3,65.97000122,54.09999847,27.04999924,Central America,Nuevo León,COMPLETE,917,41,,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+3-Zip+Carry+All+Golf+Bag,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,0,2/11/2017 2:46,First Class
CASH,4,2,12.51000023,39.97999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,6316,Home Office,PR,7,Fan Shop,LATAM,Celaya,México,6316,2/9/2017 4:52,52763,1014,10.0,0.200000003,131913,49.97999954,0.310000002,1,49.97999954,39.97999954,12.51000023,Central America,Guanajuato,CLOSED,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/13/2017 4:52,Second Class
DEBIT,5,4,184.2299957,391.980011,Late delivery,1,45,Fishing,Chicago,EE. UU.,5487,Consumer,IL,7,Fan Shop,LATAM,Betim,Brasil,5487,3/1/2015 3:56,4054,1004,8.0,0.02,10081,399.980011,0.469999999,1,399.980011,391.980011,184.2299957,South America,Minas Gerais,COMPLETE,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,3/6/2015 3:56,Standard Class
PAYMENT,5,4,-60.8199997,145.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,10576,Corporate,PR,5,Golf,Pacific Asia,Baguio City,Filipinas,10576,3/1/2016 6:35,29134,502,4.5,0.029999999,72906,50.0,-0.419999987,3,150.0,145.5,-60.8199997,Southeast Asia,Cordillera,PAYMENT_REVIEW,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/6/2016 6:35,Standard Class
DEBIT,4,4,37.5699997,176.3699951,Shipping on time,0,17,Cleats,Philadelphia,EE. UU.,9377,Corporate,PA,4,Apparel,LATAM,San Pedro Sula,Honduras,9377,3/10/2015 6:33,4678,365,3.599999905,0.02,11728,59.99000168,0.209999993,3,179.9700012,176.3699951,37.5699997,Central America,Cortés,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/14/2015 6:33,Standard Class
CASH,5,4,-125.2099991,47.25,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,354,Home Office,PR,5,Golf,Pacific Asia,Bogor,Indonesia,354,3/10/2016 7:48,29754,502,2.75,0.059999999,74453,50.0,-2.650000095,1,50.0,47.25,-125.2099991,Southeast Asia,Java Occidental,CLOSED,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/15/2016 7:48,Standard Class
DEBIT,2,1,35.70000076,149.9900055,Late delivery,1,48,Water Sports,Parkville,EE. UU.,2263,Consumer,MD,7,Fan Shop,Pacific Asia,Manila,Filipinas,2263,3/11/2016 8:40,29825,1073,50.0,0.25,74635,199.9900055,0.239999995,1,199.9900055,149.9900055,35.70000076,Southeast Asia,Capital Nacional,COMPLETE,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,3/13/2016 8:40,First Class
PAYMENT,3,4,44.04999924,122.3700027,Advance shipping,0,37,Electronics,Toms River,EE. UU.,10821,Consumer,NJ,6,Outdoors,LATAM,Florencia,Colombia,10821,3/12/2015 12:30,4832,818,21.60000038,0.150000006,12094,47.99000168,0.360000014,3,143.9700012,122.3700027,44.04999924,South America,Caquetá,PENDING_PAYMENT,818,37,,http://images.acmesports.sports/Titleist+Pro+V1x+Golf+Balls,Titleist Pro V1x Golf Balls,47.99000168,0,3/15/2015 12:30,Standard Class
TRANSFER,3,4,-28.04000092,212.4199982,Advance shipping,0,46,Indoor/Outdoor Games,Detroit,EE. UU.,11671,Consumer,MI,7,Fan Shop,LATAM,Buenos Aires,Argentina,11671,3/12/2017 5:00,54887,1014,37.49000168,0.150000006,137280,49.97999954,-0.129999995,5,249.8999939,212.4199982,-28.04000092,South America,Buenos Aires,PENDING,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/15/2017 5:00,Standard Class
PAYMENT,5,4,42.58000183,118.2900009,Late delivery,1,18,Men's Footwear,Beloit,EE. UU.,5254,Consumer,WI,4,Apparel,LATAM,Chinandega,Nicaragua,5254,3/14/2015 9:00,4959,403,11.69999981,0.090000004,12410,129.9900055,0.360000014,1,129.9900055,118.2900009,42.58000183,Central America,Chinandega,PENDING_PAYMENT,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/19/2015 9:00,Standard Class
PAYMENT,6,4,70.19000244,215.9600067,Late delivery,1,17,Cleats,Caguas,Puerto Rico,4670,Home Office,PR,4,Apparel,Pacific Asia,Melbourne,Australia,4670,3/15/2016 2:00,30080,365,24.0,0.100000001,75190,59.99000168,0.330000013,4,239.9600067,215.9600067,70.19000244,Oceania,Victoria,PENDING_PAYMENT,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/21/2016 2:00,Standard Class
DEBIT,6,4,-45.5699997,242.3999939,Late delivery,1,46,Indoor/Outdoor Games,Atlanta,EE. UU.,2993,Consumer,GA,7,Fan Shop,LATAM,La Romana,República Dominicana,2993,3/15/2017 14:38,55120,1014,7.5,0.029999999,137835,49.97999954,-0.189999998,5,249.8999939,242.3999939,-45.5699997,Caribbean,La Romana,COMPLETE,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/21/2017 14:38,Standard Class
DEBIT,2,1,64.12999725,136.4499969,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,11515,Corporate,PR,7,Fan Shop,LATAM,Buenos Aires,Argentina,11515,3/16/2015 21:16,5131,1014,13.48999977,0.090000004,12823,49.97999954,0.469999999,3,149.9400024,136.4499969,64.12999725,South America,Buenos Aires,COMPLETE,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/18/2015 21:16,First Class
PAYMENT,6,4,13.18999958,131.9499969,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,11285,Corporate,PR,7,Fan Shop,LATAM,San Luis Potosí,México,11285,3/17/2017 8:40,55240,1014,17.98999977,0.119999997,138150,49.97999954,0.100000001,3,149.9400024,131.9499969,13.18999958,Central America,San Luis Potosí,PENDING_PAYMENT,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/23/2017 8:40,Standard Class
DEBIT,2,4,16.78000069,148.5,Advance shipping,0,24,Women's Apparel,Chicago,EE. UU.,11947,Consumer,IL,5,Golf,LATAM,Itapeva,Brasil,11947,3/18/2015 20:33,5266,502,1.5,0.01,13154,50.0,0.109999999,3,150.0,148.5,16.78000069,South America,São Paulo,COMPLETE,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/20/2015 20:33,Standard Class
PAYMENT,3,4,9.5,158.3699951,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,12047,Corporate,PR,4,Apparel,Pacific Asia,Porirua,Nueva Zelanda,12047,3/18/2016 20:03,30337,365,21.60000038,0.119999997,75831,59.99000168,0.059999999,3,179.9700012,158.3699951,9.5,Oceania,Wellington,PENDING_PAYMENT,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/21/2016 20:03,Standard Class
TRANSFER,2,1,40.0,399.980011,Late delivery,1,45,Fishing,Detroit,EE. UU.,3977,Consumer,MI,7,Fan Shop,Pacific Asia,Timaru,Nueva Zelanda,3977,3/19/2016 17:04,30397,1004,0.0,0.0,75984,399.980011,0.100000001,1,399.980011,399.980011,40.0,Oceania,Canterbury,PENDING,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,3/21/2016 17:04,First Class
DEBIT,2,2,14.25,189.9900055,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,10873,Corporate,PR,7,Fan Shop,Pacific Asia,Rotorua,Nueva Zelanda,10873,3/19/2016 2:42,30356,1073,10.0,0.050000001,75886,199.9900055,0.079999998,1,199.9900055,189.9900055,14.25,Oceania,Bay of Plenty,COMPLETE,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,3/21/2016 2:42,Second Class
PAYMENT,6,4,-28.48999977,113.9700012,Late delivery,1,29,Shop By Sport,Ann Arbor,EE. UU.,5427,Home Office,MI,5,Golf,LATAM,Paraná,Argentina,5427,3/19/2017 16:44,55400,627,6.0,0.050000001,138561,39.99000168,-0.25,3,119.9700012,113.9700012,-28.48999977,South America,Entre Ríos,PENDING_PAYMENT,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/25/2017 16:44,Standard Class
PAYMENT,5,4,30.15999985,103.9899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,8957,Home Office,PR,4,Apparel,LATAM,Juárez,México,8957,3/19/2017 21:38,55414,403,26.0,0.200000003,138604,129.9900055,0.289999992,1,129.9900055,103.9899979,30.15999985,Central America,Chihuahua,PENDING_PAYMENT,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/24/2017 21:38,Standard Class
DEBIT,2,4,-24.09000015,113.0899963,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,5855,Consumer,PR,4,Apparel,LATAM,Culiacán,México,5855,3/20/2015 7:35,5366,403,16.89999962,0.129999995,13394,129.9900055,-0.209999993,1,129.9900055,113.0899963,-24.09000015,Central America,Sinaloa,COMPLETE,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/22/2015 7:35,Standard Class
DEBIT,2,4,34.11999893,272.980011,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,5855,Consumer,PR,7,Fan Shop,LATAM,Culiacán,México,5855,3/20/2015 7:35,5366,957,27.0,0.090000004,13395,299.980011,0.129999995,1,299.980011,272.980011,34.11999893,Central America,Sinaloa,COMPLETE,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/22/2015 7:35,Standard Class
DEBIT,4,4,15.28999996,44.97999954,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,11530,Corporate,PR,7,Fan Shop,Pacific Asia,Bundaberg,Australia,11530,3/20/2016 2:10,30423,1014,5.0,0.100000001,76059,49.97999954,0.340000004,1,49.97999954,44.97999954,15.28999996,Oceania,Queensland,COMPLETE,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/24/2016 2:10,Standard Class
DEBIT,3,4,81.47000122,290.9700012,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,8881,Consumer,PR,3,Footwear,LATAM,San Pedro de Macorís,República Dominicana,8881,3/20/2017 14:27,55462,191,9.0,0.029999999,138720,99.98999786,0.280000001,3,299.9700012,290.9700012,81.47000122,Caribbean,San Pedro de Macorís,ON_HOLD,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,3/23/2017 14:27,Standard Class
DEBIT,5,4,10.68000031,28.48999977,Late delivery,1,44,Hunting & Shooting,Caguas,Puerto Rico,2668,Corporate,PR,7,Fan Shop,Pacific Asia,Wellington,Nueva Zelanda,2668,3/24/2016 8:07,30714,977,1.5,0.050000001,76718,29.98999977,0.379999995,1,29.98999977,28.48999977,10.68000031,Oceania,Wellington,COMPLETE,977,44,,http://images.acmesports.sports/ENO+Atlas+Hammock+Straps,ENO Atlas Hammock Straps,29.98999977,0,3/29/2016 8:07,Standard Class
TRANSFER,2,2,50.40000153,251.9799957,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,11964,Consumer,PR,7,Fan Shop,LATAM,San Miguelito,Panamá,11964,3/24/2017 9:11,55721,957,48.0,0.159999996,139358,299.980011,0.200000003,1,299.980011,251.9799957,50.40000153,Central America,Panamá,PROCESSING,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/26/2017 9:11,Second Class
TRANSFER,5,4,32.25,115.1800003,Late delivery,1,17,Cleats,Stockton,EE. UU.,9819,Consumer,CA,4,Apparel,Pacific Asia,Auckland,Nueva Zelanda,9819,3/25/2016 13:54,30799,365,4.800000191,0.039999999,76941,59.99000168,0.280000001,2,119.9800034,115.1800003,32.25,Oceania,Auckland,PROCESSING,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/30/2016 13:54,Standard Class
DEBIT,3,2,56.68999863,226.7599945,Late delivery,1,17,Cleats,Caguas,Puerto Rico,7449,Corporate,PR,4,Apparel,Pacific Asia,Caloundra,Australia,7449,3/26/2016 3:13,30837,365,13.19999981,0.059999999,77068,59.99000168,0.25,4,239.9600067,226.7599945,56.68999863,Oceania,Queensland,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/29/2016 3:13,Second Class
DEBIT,4,2,129.3500061,293.980011,Late delivery,1,43,Camping & Hiking,Fountain Valley,EE. UU.,3331,Consumer,CA,7,Fan Shop,LATAM,Lima,Perú,3331,3/27/2017 9:43,55928,957,6.0,0.02,139840,299.980011,0.439999998,1,299.980011,293.980011,129.3500061,South America,Lima (ciudad),COMPLETE,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/31/2017 9:43,Second Class
TRANSFER,2,4,92.01999664,293.980011,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,3024,Corporate,PR,7,Fan Shop,LATAM,Monclova,México,3024,3/28/2015 8:17,5916,957,6.0,0.02,14722,299.980011,0.310000002,1,299.980011,293.980011,92.01999664,Central America,Coahuila,PROCESSING,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/30/2015 8:17,Standard Class
DEBIT,2,1,20.78000069,62.97999954,Late delivery,1,13,Electronics,Tempe,EE. UU.,1990,Home Office,AZ,3,Footwear,LATAM,Quito,Ecuador,1990,3/29/2015 21:04,6021,273,20.98999977,0.25,15003,27.98999977,0.330000013,3,83.97000122,62.97999954,20.78000069,South America,Pichincha,COMPLETE,273,13,,http://images.acmesports.sports/Under+Armour+Kids%27+Mercenary+Slide,Under Armour Kids' Mercenary Slide,27.98999977,0,3/31/2015 21:04,First Class
TRANSFER,2,1,19.72999954,41.97999954,Late delivery,1,46,Indoor/Outdoor Games,Portland,EE. UU.,11235,Corporate,OR,7,Fan Shop,Pacific Asia,Porirua,Nueva Zelanda,11235,3/29/2016 7:56,31056,1014,8.0,0.159999996,77618,49.97999954,0.469999999,1,49.97999954,41.97999954,19.72999954,Oceania,Wellington,PENDING,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/31/2016 7:56,First Class
DEBIT,3,2,60.84000015,179.9900055,Late delivery,1,48,Water Sports,Columbus,EE. UU.,6897,Corporate,GA,7,Fan Shop,Pacific Asia,Porirua,Nueva Zelanda,6897,3/29/2016 8:18,31057,1073,20.0,0.100000001,77624,199.9900055,0.340000004,1,199.9900055,179.9900055,60.84000015,Oceania,Wellington,COMPLETE,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,4/1/2016 8:18,Second Class
